Date,Adj Close ^GSPC,Close ^GSPC,High ^GSPC,Low ^GSPC,Open ^GSPC,Volume ^GSPC,Return
2002-04-05,1122.72998046875,1122.72998046875,1133.31005859375,1119.489990234375,1126.3399658203125,1110200000,-0.32050583847775815
2002-04-08,1125.2900390625,1125.2900390625,1125.4100341796875,1111.7900390625,1122.72998046875,1095300000,0.22802086327837756
2002-04-09,1117.800048828125,1117.800048828125,1128.2900390625,1116.72998046875,1125.2900390625,1235400000,-0.6656053083536673
2002-04-10,1130.469970703125,1130.469970703125,1131.760009765625,1117.800048828125,1117.800048828125,1447900000,1.1334694329529604
2002-04-11,1103.68994140625,1103.68994140625,1130.469970703125,1102.4200439453125,1130.469970703125,1505600000,-2.368928851795904
2002-04-12,1111.010009765625,1111.010009765625,1112.77001953125,1102.739990234375,1103.68994140625,1282100000,0.6632359401634425
2002-04-15,1102.550048828125,1102.550048828125,1114.8599853515625,1099.4100341796875,1111.010009765625,1120400000,-0.7614657710675932
2002-04-16,1128.3699951171875,1128.3699951171875,1129.4000244140625,1102.550048828125,1102.550048828125,1341300000,2.341838932074425
2002-04-17,1126.0699462890625,1126.0699462890625,1133.0,1123.3699951171875,1128.3699951171875,1376900000,-0.20383817702331886
2002-04-18,1124.469970703125,1124.469970703125,1130.489990234375,1109.2900390625,1126.0699462890625,1359300000,-0.14208492032046216
2002-04-19,1125.1700439453125,1125.1700439453125,1128.8199462890625,1122.5899658203125,1124.469970703125,1185000000,0.062258064726239404
2002-04-22,1107.8299560546875,1107.8299560546875,1125.1700439453125,1105.6199951171875,1125.1700439453125,1181800000,-1.5411082070602822
2002-04-23,1100.9599609375,1100.9599609375,1111.1700439453125,1098.93994140625,1107.8299560546875,1388500000,-0.6201308314187082
2002-04-24,1093.1400146484375,1093.1400146484375,1108.4599609375,1092.510009765625,1100.9599609375,1373200000,-0.7102843487971744
2002-04-25,1091.47998046875,1091.47998046875,1094.3599853515625,1084.81005859375,1093.1400146484375,1517400000,-0.1518592456082879
2002-04-26,1076.3199462890625,1076.3199462890625,1096.77001953125,1076.31005859375,1091.47998046875,1374200000,-1.3889429445308576
2002-04-29,1065.449951171875,1065.449951171875,1078.949951171875,1063.6199951171875,1076.3199462890625,1314700000,-1.0099222963083632
2002-04-30,1076.9200439453125,1076.9200439453125,1082.6199951171875,1063.4599609375,1065.449951171875,1628600000,1.0765491857052112
2002-05-01,1086.4599609375,1086.4599609375,1088.3199462890625,1065.2900390625,1076.9200439453125,1451400000,0.88585192984596
2002-05-02,1084.56005859375,1084.56005859375,1091.4200439453125,1079.4599609375,1086.4599609375,1364000000,-0.17487090293788476
2002-05-03,1073.4300537109375,1073.4300537109375,1084.56005859375,1068.8900146484375,1084.56005859375,1284500000,-1.0262230103922243
2002-05-06,1052.6700439453125,1052.6700439453125,1075.9599609375,1052.6500244140625,1073.4300537109375,1122600000,-1.933988124690189
2002-05-07,1049.489990234375,1049.489990234375,1058.6700439453125,1048.9599609375,1052.6700439453125,1354700000,-0.3020940634939073
2002-05-08,1088.8499755859375,1088.8499755859375,1088.9200439453125,1049.489990234375,1049.489990234375,1502000000,3.750391687182497
2002-05-09,1073.010009765625,1073.010009765625,1088.8499755859375,1072.22998046875,1088.8499755859375,1153000000,-1.4547427263143953
2002-05-10,1054.989990234375,1054.989990234375,1075.4300537109375,1053.9300537109375,1073.010009765625,1171900000,-1.6793896950864529
2002-05-13,1074.56005859375,1074.56005859375,1074.8399658203125,1053.9000244140625,1054.989990234375,1088600000,1.8550003829920003
2002-05-14,1097.280029296875,1097.280029296875,1097.7099609375,1074.56005859375,1074.56005859375,1414500000,2.1143509403148686
2002-05-15,1091.0699462890625,1091.0699462890625,1104.22998046875,1088.93994140625,1097.280029296875,1420200000,-0.56595243164973
2002-05-16,1098.22998046875,1098.22998046875,1099.2900390625,1089.1700439453125,1091.0699462890625,1256600000,0.6562397034250766
2002-05-17,1106.5899658203125,1106.5899658203125,1106.5899658203125,1096.77001953125,1098.22998046875,1274400000,0.7612235597496797
2002-05-20,1091.8800048828125,1091.8800048828125,1106.5899658203125,1090.6099853515625,1106.5899658203125,989800000,-1.329305469220976
2002-05-21,1079.8800048828125,1079.8800048828125,1099.550048828125,1079.0799560546875,1091.8800048828125,1200500000,-1.0990218656204753
2002-05-22,1086.02001953125,1086.02001953125,1086.02001953125,1075.6400146484375,1079.8800048828125,1136300000,0.5685830481789278
2002-05-23,1097.0799560546875,1097.0799560546875,1097.0999755859375,1080.550048828125,1086.02001953125,1192900000,1.0183915880492833
2002-05-24,1083.8199462890625,1083.8199462890625,1097.0799560546875,1082.18994140625,1097.0799560546875,885400000,-1.2086639348795059
2002-05-28,1074.550048828125,1074.550048828125,1085.97998046875,1070.31005859375,1083.8199462890625,996500000,-0.8552986584789424
2002-05-29,1067.6600341796875,1067.6600341796875,1074.8299560546875,1067.6600341796875,1074.550048828125,1081800000,-0.6411999753712316
2002-05-30,1064.6600341796875,1064.6600341796875,1069.5,1054.260009765625,1067.6600341796875,1286600000,-0.2809883206225883
2002-05-31,1067.1400146484375,1067.1400146484375,1079.9300537109375,1064.6600341796875,1064.6600341796875,1277300000,0.2329363730329881
2002-06-03,1040.6800537109375,1040.6800537109375,1070.739990234375,1039.9000244140625,1067.1400146484375,1324300000,-2.479521016388564
2002-06-04,1040.68994140625,1040.68994140625,1046.06005859375,1030.52001953125,1040.6800537109375,1466600000,0.0009501186533977801
2002-06-05,1049.9000244140625,1049.9000244140625,1050.1099853515625,1038.8399658203125,1040.68994140625,1300100000,0.8849977924613395
2002-06-06,1029.1500244140625,1029.1500244140625,1049.9000244140625,1026.9100341796875,1049.9000244140625,1601500000,-1.9763786567754682
2002-06-07,1027.530029296875,1027.530029296875,1033.02001953125,1012.489990234375,1029.1500244140625,1341300000,-0.15741097787077551
2002-06-10,1030.739990234375,1030.739990234375,1038.1800537109375,1025.449951171875,1027.530029296875,1226200000,0.3123958274676042
2002-06-11,1013.5999755859375,1013.5999755859375,1039.0400390625,1012.9400024414062,1030.739990234375,1212400000,-1.6628844141906352
2002-06-12,1020.260009765625,1020.260009765625,1021.8499755859375,1002.5800170898438,1013.260009765625,1795720000,0.6570673184791209
2002-06-13,1009.5599975585938,1009.5599975585938,1023.469970703125,1008.1199951171875,1020.260009765625,1405500000,-1.0487534652553143
2002-06-14,1007.27001953125,1007.27001953125,1009.5599975585938,981.6300048828125,1009.5599975585938,1549000000,-0.22682931503641424
2002-06-17,1036.1700439453125,1036.1700439453125,1036.1700439453125,1007.27001953125,1007.27001953125,1236600000,2.8691437105922812
2002-06-18,1037.1400146484375,1037.1400146484375,1040.8299560546875,1030.9200439453125,1036.1700439453125,1193100000,0.09361115087169747
2002-06-19,1019.989990234375,1019.989990234375,1037.6099853515625,1017.8800048828125,1037.1400146484375,1336100000,-1.6535881531748564
2002-06-20,1006.2899780273438,1006.2899780273438,1023.3300170898438,1004.5900268554688,1019.989990234375,1389700000,-1.3431516326825155
2002-06-21,989.1400146484375,989.1400146484375,1006.2899780273438,985.6500244140625,1006.2899780273438,1497200000,-1.704276476302169
2002-06-24,992.719970703125,992.719970703125,1002.1099853515625,970.8499755859375,989.1400146484375,1552600000,0.361926117806477
2002-06-25,976.1400146484375,976.1400146484375,1005.8800048828125,974.2100219726562,992.719970703125,1513700000,-1.6701543782728812
2002-06-26,973.530029296875,973.530029296875,977.4299926757812,952.9199829101562,976.1400146484375,2014290000,-0.26737817448273526
2002-06-27,990.6400146484375,990.6400146484375,990.6699829101562,963.739990234375,973.530029296875,1908600000,1.7575200391014123
2002-06-28,989.8200073242188,989.8200073242188,1001.7899780273438,988.3099975585938,990.6400146484375,2117000000,-0.08277550998277983
2002-07-01,968.6500244140625,968.6500244140625,994.4600219726562,967.4299926757812,989.8200073242188,1425500000,-2.1387709637618935
2002-07-02,948.0900268554688,948.0900268554688,968.6500244140625,945.5399780273438,968.6500244140625,1823000000,-2.1225413761828515
2002-07-03,953.989990234375,953.989990234375,954.2999877929688,934.8699951171875,948.0900268554688,1527800000,0.6222999094795512
2002-07-05,989.030029296875,989.030029296875,989.0700073242188,953.989990234375,953.989990234375,699400000,3.6729986080767274
2002-07-08,976.97998046875,976.97998046875,993.5599975585938,972.9099731445312,989.030029296875,1184400000,-1.2183703700778037
2002-07-09,952.8300170898438,952.8300170898438,979.6300048828125,951.7100219726562,976.97998046875,1348900000,-2.471899512958209
2002-07-10,920.469970703125,920.469970703125,956.3400268554688,920.2899780273438,952.8300170898438,1816900000,-3.3962034997127355
2002-07-11,927.3699951171875,927.3699951171875,929.1599731445312,900.9400024414062,920.469970703125,2080480000,0.7496197196734
2002-07-12,921.3900146484375,921.3900146484375,934.3099975585938,913.7100219726562,927.3699951171875,1607400000,-0.6448322137049933
2002-07-15,917.9299926757812,917.9299926757812,921.3900146484375,876.4600219726562,921.3900146484375,2574800000,-0.3755219741529814
2002-07-16,900.9400024414062,900.9400024414062,918.6500244140625,897.1300048828125,917.9299926757812,1843700000,-1.8509026145718255
2002-07-17,906.0399780273438,906.0399780273438,926.52001953125,895.030029296875,901.0499877929688,2566500000,0.5660727209489291
2002-07-18,881.5599975585938,881.5599975585938,907.7999877929688,880.5999755859375,905.4500122070312,1736300000,-2.7018653770718326
2002-07-19,847.75,847.75,881.5599975585938,842.0700073242188,881.5599975585938,2654100000,-3.835246341965115
2002-07-22,819.8499755859375,819.8499755859375,854.1300048828125,813.260009765625,847.760009765625,2248060000,-3.2910674625847847
2002-07-23,797.7000122070312,797.7000122070312,827.6900024414062,796.1300048828125,819.8499755859375,2441020000,-2.701709341770231
2002-07-24,843.4299926757812,843.4299926757812,844.3200073242188,775.6799926757812,797.7100219726562,2775560000,5.732729067187403
2002-07-25,838.6799926757812,838.6799926757812,853.8300170898438,816.1099853515625,843.4199829101562,2424700000,-0.5631765577757797
2002-07-26,852.8400268554688,852.8400268554688,852.8499755859375,835.9199829101562,838.6799926757812,1796100000,1.6883715246992281
2002-07-29,898.9600219726562,898.9600219726562,898.9600219726562,852.8400268554688,852.8400268554688,1778650000,5.407813149581853
2002-07-30,902.780029296875,902.780029296875,909.8099975585938,884.7000122070312,898.9600219726562,1826090000,0.42493628535740235
2002-07-31,911.6199951171875,911.6199951171875,911.6400146484375,889.8800048828125,902.780029296875,2049360000,0.979193771842457
2002-08-01,884.6599731445312,884.6599731445312,911.6199951171875,882.47998046875,911.6199951171875,1672200000,-2.9573750155831746
2002-08-02,864.239990234375,864.239990234375,884.719970703125,853.9500122070312,884.4000244140625,1538100000,-2.3082295492101057
2002-08-05,834.5999755859375,834.5999755859375,864.239990234375,833.4400024414062,864.239990234375,1425500000,-3.4296046217902276
2002-08-06,859.5700073242188,859.5700073242188,874.4400024414062,834.5999755859375,834.5999755859375,1514100000,2.991856274708238
2002-08-07,876.77001953125,876.77001953125,878.739990234375,854.1500244140625,859.5700073242188,1490400000,2.0010019033323
2002-08-08,905.4600219726562,905.4600219726562,905.8400268554688,875.1699829101562,876.77001953125,1646700000,3.272238078663414
2002-08-09,908.6400146484375,908.6400146484375,913.9500122070312,890.77001953125,898.72998046875,1294900000,0.3512018861808297
2002-08-12,903.7999877929688,903.7999877929688,908.6400146484375,892.3800048828125,908.6400146484375,1036500000,-0.5326671484241707
2002-08-13,884.2100219726562,884.2100219726562,911.7100219726562,883.6199951171875,903.7999877929688,1297700000,-2.1675111844325357
2002-08-14,919.6199951171875,919.6199951171875,920.2100219726562,876.2000122070312,884.2100219726562,1533800000,4.004701627960761
2002-08-15,930.25,930.25,933.2899780273438,918.1699829101562,919.6199951171875,1505100000,1.1559127617117415
2002-08-16,928.77001953125,928.77001953125,935.3800048828125,916.2100219726562,930.25,1265300000,-0.15909491736092463
2002-08-19,950.7000122070312,950.7000122070312,951.1699829101562,927.2100219726562,928.77001953125,1299800000,2.361186538606108
2002-08-20,937.4299926757812,937.4299926757812,950.7000122070312,931.8599853515625,950.7000122070312,1308500000,-1.3958156475084027
2002-08-21,949.3599853515625,949.3599853515625,951.5900268554688,931.3200073242188,937.4299926757812,1353100000,1.2726275848853996
2002-08-22,962.7000122070312,962.7000122070312,965.0,946.4299926757812,949.3599853515625,1373000000,1.4051600089852956
2002-08-23,940.8599853515625,940.8599853515625,962.7000122070312,937.1699829101562,962.7000122070312,1071500000,-2.2686222684675683
2002-08-26,947.9500122070312,947.9500122070312,950.7999877929688,930.4199829101562,940.8599853515625,1016900000,0.7535687526151413
2002-08-27,934.8200073242188,934.8200073242188,955.8200073242188,930.3599853515625,947.9500122070312,1307700000,-1.3850946477908743
2002-08-28,917.8699951171875,917.8699951171875,934.8200073242188,913.2100219726562,934.8200073242188,1146600000,-1.8131845782321299
2002-08-29,917.7999877929688,917.7999877929688,924.5900268554688,903.3300170898438,917.8699951171875,1271100000,-0.007627150314437614
2002-08-30,916.0700073242188,916.0700073242188,928.1500244140625,910.1699829101562,917.7999877929688,929900000,-0.18849209977764847
2002-09-03,878.02001953125,878.02001953125,916.0700073242188,877.510009765625,916.0700073242188,1289800000,-4.1536113494328175
2002-09-04,893.4000244140625,893.4000244140625,896.0999755859375,875.72998046875,878.02001953125,1372100000,1.751669044063875
2002-09-05,879.1500244140625,879.1500244140625,893.4000244140625,870.5,893.4000244140625,1401300000,-1.5950301780376486
2002-09-06,893.9199829101562,893.9199829101562,899.0700073242188,879.1500244140625,879.1500244140625,1184500000,1.6800270813775775
2002-09-09,902.9600219726562,902.9600219726562,907.3400268554688,882.9199829101562,893.9199829101562,1130600000,1.011280565970818
2002-09-10,909.5800170898438,909.5800170898438,909.8900146484375,900.5,902.9600219726562,1186400000,0.7331437667334573
2002-09-11,909.4500122070312,909.4500122070312,924.02001953125,908.469970703125,910.6300048828125,846600000,-0.014292847288843724
2002-09-12,886.9099731445312,886.9099731445312,909.4500122070312,884.8400268554688,909.4500122070312,1191600000,-2.478425285607544
2002-09-13,889.8099975585938,889.8099975585938,892.75,877.0499877929688,886.9099731445312,1271000000,0.32698069723813283
2002-09-16,891.0999755859375,891.0999755859375,891.8400268554688,878.9099731445312,889.8099975585938,1001400000,0.144972300927515
2002-09-17,873.52001953125,873.52001953125,902.6799926757812,872.3800048828125,891.0999755859375,1448600000,-1.9728376766173672
2002-09-18,869.4600219726562,869.4600219726562,878.4500122070312,857.3900146484375,873.52001953125,1501000000,-0.46478586269521616
2002-09-19,843.3200073242188,843.3200073242188,869.4600219726562,843.0900268554688,869.4600219726562,1524000000,-3.006465390913582
2002-09-20,845.3900146484375,845.3900146484375,849.3200073242188,839.0900268554688,843.3200073242188,1792800000,0.2454592925865251
2002-09-23,833.7000122070312,833.7000122070312,845.3900146484375,825.760009765625,845.3900146484375,1381100000,-1.382794004997523
2002-09-24,819.2899780273438,819.2899780273438,833.7000122070312,817.3800048828125,833.7000122070312,1670240000,-1.7284435610766313
2002-09-25,839.6599731445312,839.6599731445312,844.219970703125,818.4600219726562,819.27001953125,1651500000,2.4862985833457474
2002-09-26,854.9500122070312,854.9500122070312,856.5999755859375,839.6599731445312,839.6599731445312,1650000000,1.820979867033401
2002-09-27,827.3699951171875,827.3699951171875,854.9500122070312,826.8400268554688,854.9500122070312,1507300000,-3.225921597292769
2002-09-30,815.280029296875,815.280029296875,827.3699951171875,800.2000122070312,827.3699951171875,1721870000,-1.4612526308257157
2002-10-01,847.9099731445312,847.9099731445312,847.9299926757812,812.8200073242188,815.280029296875,1780900000,4.002298924922454
2002-10-02,827.9099731445312,827.9099731445312,851.9299926757812,826.5,843.77001953125,1668900000,-2.3587409788127234
2002-10-03,818.9500122070312,818.9500122070312,840.02001953125,817.25,827.9099731445312,1674500000,-1.082238555898618
2002-10-04,800.5800170898438,800.5800170898438,825.9000244140625,794.0999755859375,818.9500122070312,1835930000,-2.243115555695674
2002-10-07,785.280029296875,785.280029296875,808.2100219726562,782.9600219726562,800.5800170898438,1576500000,-1.9111128764598861
2002-10-08,798.5499877929688,798.5499877929688,808.8599853515625,779.5,785.280029296875,1938430000,1.6898377650040874
2002-10-09,776.760009765625,776.760009765625,798.5499877929688,775.7999877929688,798.5499877929688,1885030000,-2.7286930512098406
2002-10-10,803.9199829101562,803.9199829101562,806.510009765625,768.6300048828125,776.760009765625,2090230000,3.4965720174917836
2002-10-11,835.3200073242188,835.3200073242188,843.27001953125,803.9199829101562,803.9199829101562,1854130000,3.9058643996378484
2002-10-14,841.4400024414062,841.4400024414062,844.3900146484375,828.3699951171875,835.3200073242188,1200300000,0.7326527634351487
2002-10-15,881.27001953125,881.27001953125,881.27001953125,841.4400024414062,841.4400024414062,1956000000,4.733554023374031
2002-10-16,860.02001953125,860.02001953125,881.27001953125,856.280029296875,881.27001953125,1585000000,-2.4112927399144835
2002-10-17,879.2000122070312,879.2000122070312,885.3499755859375,860.02001953125,860.02001953125,1780390000,2.2301797911908228
2002-10-18,884.3900146484375,884.3900146484375,886.6799926757812,866.5800170898438,879.2000122070312,1423100000,0.590309641645459
2002-10-21,899.719970703125,899.719970703125,900.6900024414062,873.0599975585938,884.3900146484375,1447000000,1.7333931637368627
2002-10-22,890.1599731445312,890.1599731445312,899.719970703125,882.4000244140625,899.719970703125,1549200000,-1.062552557449925
2002-10-23,896.1400146484375,896.1400146484375,896.1400146484375,873.8200073242188,890.1599731445312,1593900000,0.6717940240315912
2002-10-24,882.5,882.5,902.9400024414062,879.0,896.1400146484375,1700570000,-1.522085212743074
2002-10-25,897.6500244140625,897.6500244140625,897.7100219726562,877.030029296875,882.5,1340400000,1.7167166474858275
2002-10-28,890.22998046875,890.22998046875,907.4400024414062,886.1500244140625,897.6500244140625,1382600000,-0.8266076693036251
2002-10-29,882.1500244140625,882.1500244140625,890.6400146484375,867.9099731445312,890.22998046875,1529700000,-0.9076256958267082
2002-10-30,890.7100219726562,890.7100219726562,895.280029296875,879.1900024414062,882.1500244140625,1422300000,0.9703562117202802
2002-10-31,885.760009765625,885.760009765625,898.8300170898438,879.75,890.7100219726562,1641300000,-0.5557377917527417
2002-11-01,900.9600219726562,900.9600219726562,903.4199829101562,877.7100219726562,885.760009765625,1450400000,1.716041821650216
2002-11-04,908.3499755859375,908.3499755859375,924.5800170898438,900.9600219726562,900.9600219726562,1645900000,0.8202310239139088
2002-11-05,915.3900146484375,915.3900146484375,915.8300170898438,904.9099731445312,908.3499755859375,1354100000,0.7750359720061439
2002-11-06,923.760009765625,923.760009765625,925.6599731445312,905.0,915.3900146484375,1674000000,0.9143638212398608
2002-11-07,902.6500244140625,902.6500244140625,923.760009765625,898.6799926757812,923.760009765625,1466900000,-2.2852239898237703
2002-11-08,894.739990234375,894.739990234375,910.1099853515625,891.6199951171875,902.6500244140625,1446500000,-0.8763124096542452
2002-11-11,876.1900024414062,876.1900024414062,894.739990234375,874.6300048828125,894.739990234375,1113000000,-2.073226635160186
2002-11-12,882.9500122070312,882.9500122070312,894.2999877929688,876.1900024414062,876.1900024414062,1377100000,0.7715232708418229
2002-11-13,882.530029296875,882.530029296875,892.510009765625,872.0499877929688,882.9500122070312,1463400000,-0.04756587625005526
2002-11-14,904.27001953125,904.27001953125,904.27001953125,882.530029296875,882.530029296875,1519000000,2.4633711616244502
2002-11-15,909.8300170898438,909.8300170898438,910.2100219726562,895.3499755859375,904.27001953125,1400100000,0.6148603225257787
2002-11-18,900.3599853515625,900.3599853515625,915.9099731445312,899.47998046875,909.8300170898438,1282600000,-1.0408572546959705
2002-11-19,896.739990234375,896.739990234375,905.4500122070312,893.0900268554688,900.3599853515625,1337400000,-0.4020608618866994
2002-11-20,914.1500244140625,914.1500244140625,915.010009765625,894.9299926757812,896.739990234375,1517300000,1.9414807379268595
2002-11-21,933.760009765625,933.760009765625,935.1300048828125,914.1500244140625,914.1500244140625,2415100000,2.145160512808797
